contrast,odds.ratio,SE,df,t.ratio,p.value
BER / LIT,0.58736829949618,0.0866610980569122,72,-3.6064690602625036,0.003127346691251698
BER / SYZ,0.6451560372545668,0.08597068926313897,72,-3.2888891553260784,0.008297433180524783
HAH / LIT,0.7368149730720707,0.10201701472196929,72,-2.205876188355508,0.1314036530922198
HAH / SYZ,0.8093058965299149,0.09815583304561185,72,-1.7444870451797059,0.30865487052453056
BER / HAH,0.7971720458491921,0.1116410329659892,72,-1.6186409820939651,0.374760484798458
LIT / SYZ,1.0983841617056194,0.14370616211439977,72,0.7172451028188592,0.8899311288264092
